transaction_amount_inr,hour_of_day,merchant_category,card_type,card_present,distance_from_home_km,transactions_last_24h,avg_transaction_amount_inr,num_declined_last_30d,is_fraud
1306.03,15,Online,Mastercard,1,17.19,0,3630.23,1,0
19414.77,10,Restaurant,Visa,1,19.56,4,2585.99,0,0
1674.41,21,Restaurant,Amex,1,20.54,4,2422.97,0,0
854.53,9,Online,Mastercard,1,13.26,2,1920.23,1,0
1626.52,22,Electronics,Visa,1,3.18,5,1179.36,0,0
11102.86,5,Entertainment,Visa,1,45.44,4,1894.65,0,0
5000,21,,Visa,0,48.39,6,2003.68,2,1
3717.19,7,Grocery,RuPay,1,38.08,2,1875.04,,0
1074.75,17,Restaurant,Mastercard,1,0.44,4,1064.45,0,0
2237.72,7,Restaurant,Visa,1,8.32,2,2483.43,0,0
1130.17,18,Electronics,RuPay,1,2.85,1,3722.93,0,0
870.32,17,Restaurant,RuPay,1,40.06,1,4664.48,0,0
2108.97,21,Travel,RuPay,1,2.87,2,2187.43,0,0
554.84,19,Restaurant,Mastercard,0,13.06,2,2375.81,0,0
2077.92,11,Online,RuPay,1,6.91,1,4564.73,0,0
772.97,13,Travel,RuPay,1,0.5,3,,0,0
2197.02,11,Utilities,Amex,0,16.43,3,1276.23,0,0
1198.06,12,Grocery,Mastercard,1,18.67,2,500,0,0
1414.53,9,Gas,Visa,0,12.07,5,983.78,0,0
3599.79,19,Restaurant,Visa,1,0.13,0,1340.1,0,0
468.45,16,Restaurant,Amex,0,15.34,4,,0,0
3037.12,18,Restaurant,Mastercard,1,15.97,4,1429.89,0,0
1569.47,13,Retail,Visa,1,0.21,3,2975.15,0,0
1020.81,7,Online,Mastercard,0,18.36,4,2380.4,0,0
4134.61,17,Grocery,Mastercard,1,21.83,2,2611.11,0,0
1209.45,11,Travel,Visa,1,28.73,4,1766.13,1,0
208.5,11,Online,Mastercard,1,1.33,2,1036.59,0,0
6125.6,12,Travel,Visa,1,12.16,2,2517.79,0,0
3719.63,2,Online,Mastercard,1,4.08,2,6467.13,1,0
996.22,12,Retail,RuPay,1,0.9,1,1585.93,1,0
3840.38,11,Healthcare,RuPay,1,12.75,1,2001.54,0,0
3168.4,18,Online,Visa,1,22.15,2,2941.77,0,0
3473.36,20,Online,Mastercard,1,41.93,1,695.34,0,0
2865.04,7,Restaurant,RuPay,1,2.39,1,1238.31,0,0
5000,22,,Amex,0,31.97,10,2213.58,0,1
4329.52,8,Travel,RuPay,1,5.58,2,1213.88,0,0
3025.88,18,Grocery,Visa,1,3.2,7,2157.9,0,0
1627.13,10,Electronics,Visa,1,7.55,3,2460.05,0,0
1215.15,7,Gas,Mastercard,0,2.63,4,1542.36,0,0
687.88,7,Electronics,Mastercard,1,25.66,2,1661.18,1,0
7655.78,13,Utilities,Mastercard,1,1.2,2,1027.16,0,0
1798.32,10,Online,Visa,1,5.12,1,1328.72,1,0
1976.31,14,Online,Mastercard,1,8.12,0,3613.45,0,0
3326.79,8,Healthcare,RuPay,1,29.19,5,2048.96,1,0
1733.74,7,Entertainment,Visa,1,13.66,3,1765.86,0,0
18266.77,19,Electronics,Amex,1,13.42,5,2149.58,1,0
1476.01,10,Restaurant,Visa,1,14.78,5,1718.38,0,0
9104.83,12,Restaurant,Mastercard,1,61.96,4,2323.97,1,0
3318.29,14,Retail,Amex,1,4.93,1,2251.76,0,0
4116.3,11,Grocery,Visa,1,3,0,1404.56,0,0
2726.39,11,Restaurant,Amex,1,11.63,1,7266.4,0,0
1521.78,7,Online,Visa,1,11.34,3,562.05,0,0
3362.74,10,Healthcare,Visa,1,10.03,1,4589.3,0,0
1908.23,15,Retail,RuPay,1,16.63,6,2685.96,0,0
26091.11,12,Electronics,Mastercard,0,15.33,11,905.59,1,1
1905.13,12,Gas,RuPay,1,5.94,1,2225.46,0,0
7252.15,11,Retail,RuPay,1,2.41,4,4908.02,1,0
2296.5,11,Grocery,Amex,1,34.83,4,1351.69,1,0
15612.53,7,Gas,RuPay,0,9.51,13,500,2,1
12824.85,18,Gas,Amex,1,79.47,2,4282.5,0,0
5000,11,Travel,Mastercard,0,38.17,8,3225.51,3,1
6452.29,13,Entertainment,RuPay,1,12.25,2,6815.73,0,0
887.05,8,Grocery,Visa,1,1.24,4,917.79,0,0
10386.74,20,Retail,Mastercard,0,75.44,11,1759.96,4,1
3165.97,15,Healthcare,Mastercard,1,9.61,2,1312.61,0,0
5557.06,8,Online,Visa,1,,6,3151.38,0,0
3281.28,11,Grocery,RuPay,1,23.46,3,1720.65,0,0
2237.42,19,Healthcare,Mastercard,1,15.27,4,2151.04,0,0
5899.09,17,Restaurant,RuPay,1,19.91,5,5211.95,0,0
4380.05,17,Travel,RuPay,1,0.4,2,3515.47,1,0
5000,23,Electronics,RuPay,1,16.05,13,1348.74,5,1
6299.03,14,Restaurant,RuPay,1,202.99,9,655.3,6,1
1129.71,15,Entertainment,,1,,5,1049.3,0,0
1993.32,8,Utilities,Mastercard,0,3.27,3,1384.92,0,0
2148.51,19,Utilities,RuPay,1,42.84,3,845.01,,0
5084.74,23,Retail,RuPay,1,19.62,4,1252.58,0,0
1092.39,11,Restaurant,Amex,1,12.2,2,1225.49,0,0
5266.82,18,Travel,RuPay,1,15.88,3,1441.16,0,0
905.24,8,Grocery,Visa,1,2.01,5,1308.05,,0
1882.88,3,Restaurant,Visa,1,26.9,3,1707.17,0,0
805.05,3,Online,Visa,1,19.99,2,1394.95,1,0
2099.4,10,Gas,RuPay,1,0.26,3,1834.51,0,0
3015.65,11,Travel,RuPay,1,25.28,0,1000.67,2,0
4040.83,17,Grocery,Mastercard,1,9.53,4,,0,0
835.91,13,Online,Visa,1,4.3,3,1220.18,0,0
4326.18,16,Travel,Amex,0,3.45,0,3239.22,1,0
2078.95,11,Gas,Amex,1,0.24,2,692.2,2,0
1773.7,14,Grocery,Visa,1,39.18,3,3316.66,0,0
15504.22,4,Utilities,Mastercard,0,236.46,8,1027.53,2,1
3653.92,19,Retail,Mastercard,1,37.81,6,1342.99,0,0
8434.9,20,Grocery,Visa,1,6.09,2,795.96,0,0
6120.55,10,Retail,Visa,1,57.52,4,3449.79,1,0
2703.49,16,Grocery,Mastercard,1,20.62,1,,0,0
3004.65,14,Healthcare,Amex,1,15.74,1,2997.74,2,0
2907.11,6,Retail,Mastercard,0,23.06,5,9484.58,0,0
8241.11,10,Electronics,RuPay,1,6.42,1,8570.76,0,0
3392.91,7,Entertainment,Visa,1,1.02,2,1303.1,0,0
910.25,7,Online,Mastercard,1,9.68,6,1253.43,3,0
1968.1,7,Travel,Mastercard,1,3.14,4,4077.23,0,0
1717.47,13,Electronics,Mastercard,0,9.01,5,1657.04,0,0
3092.07,22,Utilities,Amex,1,20.66,1,644.05,0,0
3047.86,15,Entertainment,Visa,1,5.52,2,1466.8,0,0
4823.29,15,Grocery,Visa,1,4.36,3,6769.14,0,0
5000,4,Electronics,Mastercard,0,128.82,14,770.24,0,1
13881.87,9,Electronics,Visa,0,29.04,11,845.17,2,1
10741.99,15,Online,RuPay,0,10.34,3,1973.14,0,0
821.52,10,Entertainment,RuPay,0,0.89,2,2119.4,0,0
5816.13,7,Gas,RuPay,1,10.68,4,1744.98,0,0
3022.24,5,Online,RuPay,1,12.26,3,500,0,0
811.81,8,Travel,RuPay,1,78.09,2,4502.16,0,0
1658.5,19,Restaurant,Mastercard,1,3.14,2,891.01,0,0
961.4,17,Restaurant,Mastercard,0,10.69,4,888.1,0,0
7094.63,0,Travel,Mastercard,1,42.23,3,5313.34,0,0
13888.36,6,Restaurant,Mastercard,1,29.11,6,2713.84,0,0
1850.33,12,Restaurant,RuPay,1,4.53,3,743.42,0,0
7316.07,9,Entertainment,Amex,0,119.93,16,5020.47,0,1
5328.33,1,Online,Mastercard,0,170.69,7,6220.72,1,1
5023.96,14,Restaurant,Amex,0,27.1,1,931.15,2,0
5452.3,7,Grocery,Visa,1,15.19,4,2251.89,1,0
5671.45,20,Online,Visa,0,276.37,9,500,2,1
1119.43,1,Utilities,Visa,0,17.19,4,1754.11,0,0
15702.72,11,Grocery,RuPay,1,0.83,4,1591.65,0,0
3504.93,14,Healthcare,Visa,1,8.09,4,3587.21,1,0
2101.75,8,Restaurant,Mastercard,1,7763.11,6,2102.16,1,0
2276.45,17,Electronics,Mastercard,1,1.95,3,841.19,1,0
2190.2,21,Online,RuPay,0,5.4,6,2339.45,0,0
2586.64,11,Electronics,Mastercard,1,2.84,2,956.67,0,0
5912.01,7,Utilities,Mastercard,0,4.39,3,2392.65,0,0
2322,13,Grocery,Visa,0,5.65,3,2463.78,0,0
3727.62,10,Entertainment,Visa,1,12.24,3,1070.49,1,0
2303.14,11,Online,Visa,1,7.66,6,704.2,0,0
760.53,18,Grocery,RuPay,0,21.11,2,1812.09,0,0
2584.84,14,Electronics,Visa,1,9.7,3,1977.27,0,0
4350.77,18,Grocery,Mastercard,1,11.13,2,2140.61,1,0
4096.01,18,Restaurant,Visa,1,11.93,2,3596.81,1,0
1604.41,20,Retail,Visa,1,28.35,5,2713.66,1,0
1734.98,13,Utilities,RuPay,0,30.16,2,2046.64,1,0
2632.2,8,Restaurant,Mastercard,1,35.98,3,1038.68,0,0
5363.02,22,Restaurant,Visa,1,1.86,0,1395.04,1,0
5098.3,19,Entertainment,RuPay,1,,1,1248.62,0,0
5624.29,0,Healthcare,Visa,1,24.37,3,3852.18,0,0
902.09,22,Grocery,Amex,1,67.72,1,8457.61,0,0
7701.45,9,Electronics,Amex,1,40.37,2,2920.36,0,0
1060.98,7,Healthcare,Mastercard,1,23.03,1,,0,0
,9,Utilities,Visa,1,22.67,5,683.52,0,0
10995.59,8,Retail,RuPay,0,19.15,5,1577.18,0,0
5000,10,Entertainment,Amex,0,136.14,10,728.78,2,1
451.08,16,Utilities,Amex,1,4.1,4,2140.75,1,0
1241.53,13,Grocery,Visa,1,8.6,2,2573.01,0,0
2921.98,7,Online,Mastercard,1,9.2,2,2944.56,0,0
3795.06,16,Entertainment,Visa,1,10.07,2,2327.49,30,0
5712.07,13,Online,Visa,1,26.33,5,1750.35,0,0
3316.72,9,Travel,Visa,1,14.77,4,2449.2,0,0
3787.55,14,Electronics,Mastercard,0,17.65,4,791.02,1,0
10221.64,21,Online,Amex,1,0.75,4,1169.17,0,0
6255.48,11,Retail,Amex,1,9,3,2621.39,0,0
10091.35,11,Online,Visa,1,5.4,2,2719.75,0,0
19427.31,7,Restaurant,RuPay,1,7.65,2,949.6,0,0
2880.85,16,Electronics,Amex,1,15.76,4,1867.38,0,0
3534.34,5,Entertainment,Mastercard,1,26.18,4,2352.55,0,0
4794.3,13,Travel,Mastercard,1,31.26,2,2411.97,0,0
19828.12,22,Online,Visa,0,137.69,17,2594.59,8,1
1739.43,9,Travel,RuPay,1,8.67,3,2629.73,0,0
564.2,16,Grocery,RuPay,1,14.71,4,1837.6,1,0
8293.68,8,,Visa,1,3.64,0,1621.89,0,0
1867.24,8,Entertainment,RuPay,1,33.01,2,869.68,0,0
2521.63,10,Restaurant,Mastercard,1,0.46,2,604.44,0,0
776.24,7,Utilities,Mastercard,1,2.32,4,2973.26,0,0
3951.14,15,Retail,RuPay,1,6.69,4,678.95,1,0
1939.28,6,Online,Visa,1,3.48,2,1225.08,0,0
2433.61,16,Restaurant,Mastercard,1,7.23,2,2793.67,0,0
46640.11,0,Entertainment,RuPay,0,183.82,7,605.49,2,1
10356.91,17,Grocery,RuPay,0,140.55,9,3163.07,5,1
2500.97,9,Electronics,RuPay,0,1.56,3,500,1,0
1288,9,Retail,RuPay,1,3.54,2,,0,0
2371.91,0,Online,Visa,0,32.33,3,1230.63,0,0
1078.84,7,Grocery,Amex,1,4.95,4,1287.25,0,0
1684.42,10,Retail,Visa,1,5.61,4,1778.35,0,0
2213.41,8,Restaurant,RuPay,1,39.14,2,1071.16,,0
5978.48,23,Healthcare,RuPay,0,18.6,7,2020.76,2,1
12733.6,2,Utilities,Visa,0,1.72,1,2545.98,0,0
2330.53,12,Grocery,RuPay,1,16.52,8,818.01,0,0
1013.56,12,Travel,RuPay,1,53.04,4,721.52,0,0
986.71,19,Grocery,Mastercard,1,6.86,4,1645.44,0,0
43661.56,1,Travel,Amex,0,271.34,8,500,1,1
1496.42,16,Retail,RuPay,1,4.08,2,817.69,0,0
8048.44,12,Online,Visa,1,2.3,2,4783.85,1,0
8083.09,11,Gas,Mastercard,1,21.7,1,829.26,0,0
46066.24,17,Retail,Visa,0,346.48,10,1656.79,1,1
200,7,Grocery,Mastercard,1,12.93,1,2111.64,0,0
798.28,22,Online,Mastercard,1,0.69,4,2926.41,0,0
7735.74,3,Retail,RuPay,1,11.9,3,1866.37,0,0
1405.44,21,Entertainment,Visa,1,62.06,4,825.35,0,0
898.87,7,Electronics,Visa,1,1.29,6,586.02,0,0
664.95,12,Grocery,Mastercard,1,5.18,4,3237.33,0,0
1717.03,14,Grocery,Visa,1,3.96,4,662.09,0,0
3665.29,8,Restaurant,RuPay,0,4.76,2,1217.45,0,0
7653.99,14,Grocery,Visa,1,5.37,3,845.24,0,0
66570.28,9,Electronics,Visa,0,62.51,8,564.35,5,1
3159.97,10,Online,Mastercard,1,1.86,2,1062.07,0,0
2668.11,12,Online,Visa,1,2.3,1,853.64,0,0
19200.83,6,Utilities,Visa,1,38.33,1,1693.29,1,0
1959.99,11,Restaurant,RuPay,1,2.12,4,1717.39,0,0
529.28,9,Online,Mastercard,0,17.57,2,824.57,0,0
1317.45,10,Healthcare,RuPay,0,1.98,3,2479.64,0,0
1253.4,10,Utilities,Visa,1,28.79,5,548.47,0,0
10810.03,20,Utilities,Visa,0,86.18,7,1555.57,3,1
438.02,17,Travel,Mastercard,1,17.12,0,1844.72,0,0
5000,9,Utilities,RuPay,1,46.47,5,2655.95,1,1
1485.35,16,Online,RuPay,1,,2,1326.6,0,0
760.74,9,Utilities,RuPay,1,5.27,2,1970.61,1,0
4697.82,6,Healthcare,Mastercard,0,13.18,6,2856.01,0,0
2451.17,14,Grocery,Amex,0,12.74,3,4056.37,0,0
2427.34,14,Restaurant,Mastercard,1,2.97,3,3407.23,0,0
2249.39,13,Retail,Visa,1,2.62,2,1409.65,0,0
1369.02,2,Gas,Visa,1,7.31,7,1797.09,0,0
3963.62,14,Travel,RuPay,1,12.82,2,1933.27,0,0
1645.51,12,Retail,Visa,1,30.53,4,3523.54,0,0
4375.62,12,Healthcare,Amex,1,4.54,4,3055.17,0,0
1219.95,19,Online,Visa,1,20.8,5,2731.23,1,0
10062.8,11,Healthcare,Amex,1,6.88,3,922.43,0,0
1281.83,6,Electronics,Visa,1,35.01,5,861.35,0,0
6018.2,11,Retail,Mastercard,1,8.46,3,1969.28,,0
2643.69,13,Retail,RuPay,0,13.06,4,1235.37,1,0
14807.79,2,Online,Mastercard,0,23.46,10,715.53,4,1
2940.88,9,Retail,Visa,1,52.46,2,2069.59,1,0
1549.01,13,Grocery,Mastercard,1,37.86,7,909.91,0,0
4975.04,13,Grocery,Visa,1,45.82,2,1224.16,0,0
1893.03,17,Restaurant,RuPay,0,21.5,4,1178.66,2,0
3243.39,11,Travel,Amex,1,3.11,2,516.78,0,0
1341.24,15,Online,RuPay,1,22.34,5,500,1,0
1558.37,9,Travel,Amex,1,30.94,1,,0,0
3831.45,7,Travel,Mastercard,1,25.83,3,4058.88,0,0
911.27,10,Grocery,RuPay,1,19.46,1,1272.53,0,0
815.6,21,Grocery,Amex,1,1.38,3,1486.4,0,0
420.88,8,Online,Amex,1,6.19,5,1539.63,0,0
1888.83,9,Grocery,Visa,1,6.37,4,1820.49,2,0
787.57,13,Restaurant,Visa,1,27.42,3,1200.46,0,0
1005.46,1,Online,Mastercard,0,47.59,3,1292.56,1,0
3225.96,18,Retail,Mastercard,1,24.91,4,1236.75,1,0
2906.2,9,Restaurant,RuPay,1,4.91,0,1722.65,0,0
2029.87,20,Healthcare,Visa,1,26.87,81,2958.79,0,0
4347.13,18,Retail,Amex,1,1.35,3,6979.42,0,0
4221.37,12,Travel,Mastercard,1,24.64,2,2194.67,0,0
1160.53,8,Online,Visa,1,20.35,5,1664.18,0,0
8509.54,13,Restaurant,Visa,1,31.35,4,3367.24,1,0
1698.37,17,Electronics,Visa,1,20.11,1,1138.78,0,0
1236.09,11,Travel,RuPay,1,9.36,1,729.07,0,0
7176.79,0,Entertainment,Amex,0,62.89,6,598.79,3,1
1177.08,13,Restaurant,Visa,0,8.54,6,2972.38,1,0
11800.18,14,Utilities,RuPay,1,,4,500,1,0
1874.83,12,Restaurant,RuPay,0,32.51,7,4324.74,0,0
2081.76,7,Restaurant,Visa,1,2.46,4,740.7,1,0
2089.76,23,Retail,Visa,0,5.82,2,2479.21,0,0
3202.56,16,Electronics,RuPay,1,3.89,3,1469.28,1,0
391.51,10,Online,RuPay,1,19.56,2,5960.79,0,0
974.36,11,Restaurant,RuPay,1,8.81,5,867.33,0,0
581.01,12,Entertainment,RuPay,1,43.69,0,2478.32,1,0
4784.23,9,Retail,Visa,1,7.22,2,1470.19,0,0
17394.17,13,Utilities,Visa,1,4.91,2,560.9,0,0
5819.09,17,Electronics,Visa,0,11.67,11,895.37,5,1
6514.98,10,Grocery,Visa,0,6.59,4,2952.47,0,0
1328,14,Grocery,Amex,1,28.77,7,694.76,0,0
3965.17,14,Grocery,Visa,1,6.58,3,967.29,0,0
3914.92,10,Restaurant,Mastercard,1,3.08,2,3155.11,0,0
1651.79,9,Grocery,RuPay,1,8.92,2,883.34,0,0
21238.6,5,Grocery,Visa,1,21.91,0,500,0,0
3063.93,17,Restaurant,Amex,1,34.47,5,2889.91,0,0
522.28,17,Online,Mastercard,1,56.62,4,2265.84,2,0
4197.92,11,Entertainment,Mastercard,1,10.16,1,3396.64,0,0
1699.63,12,Electronics,RuPay,1,19.29,3,4783.24,0,0
5624,14,Electronics,Mastercard,1,,1,1198.13,0,0
7709.85,11,Electronics,Mastercard,0,126.86,6,731.8,2,1
2211.74,10,Utilities,RuPay,1,38.24,7,3936.08,0,0
5573.41,21,Grocery,Visa,1,18.39,2,3707.57,0,0
1324.22,19,Grocery,Visa,1,17.86,0,636.67,1,0
4930.28,1,Entertainment,Visa,1,23.97,5,1497.09,0,0
2023.01,8,Retail,Amex,1,57,3,1354.21,1,0
1978.84,16,Restaurant,Visa,1,5.4,4,3670.46,0,0
503,13,Restaurant,Visa,1,5.95,2,3502.42,0,0
1845.94,21,Healthcare,Mastercard,0,13.94,5,2006.86,1,0
1253.64,8,Online,Mastercard,0,5.7,2,1025.29,1,0
5000,4,Travel,Mastercard,1,5.21,7,2313.73,2,1
1133.54,7,Travel,Visa,1,6.58,5,2242.04,0,0
1517.86,15,Grocery,RuPay,1,,2,1715.96,0,0
1827.65,22,Electronics,Amex,0,2.21,1,5372.65,0,0
2600.01,10,Utilities,,1,3.39,3,1931.56,2,0
16617.96,10,Restaurant,RuPay,1,10.2,2,2407.39,1,0
1318.55,8,Online,Mastercard,1,16.44,4,1232.28,0,0
1914.11,12,Healthcare,RuPay,1,39.6,4,8653.01,0,0
2302.18,11,Electronics,RuPay,0,6.92,1,2609.53,1,0
976.95,18,Online,Amex,1,10.07,1,1320.93,0,0
5376.6,19,Retail,Mastercard,1,25.6,1,1760.52,0,0
2664.09,6,Online,RuPay,1,0.16,3,609.36,0,0
1179.49,19,Grocery,RuPay,1,2.82,3,4610.07,1,0
2390.92,16,Online,RuPay,1,26.35,6,7588.35,0,0
6500.19,8,Online,Mastercard,0,9.34,1,2648.05,2,0
1095.69,14,Electronics,RuPay,1,57.11,4,2514.52,0,0
3616.29,10,Online,Visa,1,6.51,2,3623.66,0,0
1221.11,6,Restaurant,Amex,1,14.4,3,2477.49,0,0
1157.43,18,Gas,Visa,0,1.06,8,789.17,1,0
3551.5,16,Grocery,RuPay,1,27.63,4,514.41,,0
5458.32,10,Travel,Visa,0,7.73,4,2161.44,0,0
1139.24,11,Electronics,RuPay,0,12.3,2,2928.65,0,0
12879.2,13,Retail,RuPay,1,2.47,2,2705.06,0,0
11672.45,3,Online,Visa,0,103.43,5,2003.28,6,1
1119.21,19,Online,RuPay,0,10.16,2,1532.32,0,0
780.16,16,Travel,Visa,1,14.66,4,949.55,1,0
3380,14,Online,Amex,1,27.76,3,2714.41,1,0
4724.04,19,Utilities,Amex,1,35.94,6,6452.35,0,0
3254.84,12,Retail,Visa,1,9.1,3,1905.72,1,0
3873.28,10,Electronics,Amex,1,13.68,5,914.23,0,0
4040.79,12,Restaurant,RuPay,1,14.75,1,1124.33,0,0
1168.96,8,Online,Mastercard,1,11.16,2,1534.44,1,0
5364.41,21,,Visa,0,26.19,3,561.03,0,0
4904.72,1,Retail,Visa,1,3.19,6,1936.02,0,0
2350.29,8,Restaurant,RuPay,1,9.3,2,1274.86,0,0
1571.41,14,Online,Visa,1,5.25,2,1468.57,0,0
3729.29,9,Grocery,Mastercard,1,18.76,5,3714.38,1,0
17503.36,11,Travel,Mastercard,1,7.13,1,1305.78,0,0
5853.43,7,Gas,RuPay,1,2.09,3,3175.77,0,0
29779.96,3,Online,Mastercard,1,12.98,1,1114.05,0,0
5209.6,13,Travel,RuPay,1,15.81,3,2787.54,0,0
1288.54,6,Healthcare,Visa,1,14.15,4,541.91,0,0
950.6,17,Travel,RuPay,1,39.57,2,1395.31,0,0
4057.23,15,Healthcare,RuPay,1,26.76,1,4324.44,0,0
1593.91,18,Retail,Amex,1,2.82,2,2522.19,0,0
4042.05,17,Restaurant,Mastercard,0,18.72,4,2138.4,0,0
1213.12,10,Restaurant,,0,10.65,3,1082.51,0,0
6263.42,14,Online,Visa,1,0.97,4,3341.71,0,0
1623.34,6,Entertainment,RuPay,1,46.76,7,1291.46,0,0
483.12,9,Online,Visa,1,14.02,3,1484.6,0,0
2505.76,8,Online,Visa,1,3.47,2,776.63,1,0
4099.86,16,Grocery,Visa,1,23.7,3,2387.03,0,0
11058.98,1,Grocery,Mastercard,0,0,3,2890.32,1,0
5802.74,9,Online,RuPay,1,10.32,5,1850,0,0
2168.1,11,Healthcare,Mastercard,1,9.65,1,2355.96,0,0
991.69,3,Grocery,Visa,1,12.76,2,1503.86,0,0
1697.79,20,Grocery,RuPay,0,9.12,1,3455.47,0,0
2468.02,7,Healthcare,RuPay,1,11.33,4,1681.06,1,0
7641.59,7,Online,Visa,1,,4,1074.22,1,0
8417.46,1,Electronics,RuPay,0,3.37,7,989.55,3,1
4571.96,14,Travel,Mastercard,1,5.68,3,6190.11,1,0
689547.29,11,Online,Visa,1,3.16,3,1150.41,0,0
1581.7,18,Online,Visa,1,3.75,2,1302.95,0,0
12367.26,6,Healthcare,Visa,1,2.53,6,1200.36,0,0
5158.73,7,Restaurant,Visa,1,0.13,5,1615.86,1,0
1000.9,17,Restaurant,Mastercard,0,4.28,4,1704.2,0,0
2477.88,5,Entertainment,Visa,0,1.06,2,11480.56,0,0
1695.68,13,Healthcare,Visa,1,38.19,0,1744.66,0,0
211.74,13,Electronics,RuPay,1,55.17,6,1158.77,0,0
2425.6,10,Restaurant,Visa,1,3.7,1,3075,1,0
1028.28,18,Restaurant,Mastercard,1,1.86,1,1752.18,,0
6857.01,12,Grocery,Visa,0,5.43,1,1056.23,0,0
1656.07,9,Online,Visa,1,8.68,4,632.55,0,0
5000,3,Online,Mastercard,0,47.53,10,,1,1
19962.3,7,Online,RuPay,1,3.93,3,590.31,0,0
1449.79,18,Grocery,Visa,1,3.57,4,848.39,0,0
8484.9,19,Grocery,RuPay,0,23.62,10,1109.14,3,1
4709.21,19,Retail,Visa,1,21.6,1,2505.66,0,0
3854.46,13,Restaurant,RuPay,1,0.41,4,3377.56,1,0
2108.65,10,Online,Visa,1,16.1,1,2731.54,0,0
1113.59,9,Online,Mastercard,1,21.78,1,851.8,0,0
3631.03,8,Online,RuPay,1,0.84,6,1737.64,0,0
2538.85,9,Gas,Mastercard,1,6.54,4,564.67,2,0
3134.89,10,Retail,Mastercard,0,3.22,5,3038,1,0
5079.37,7,Gas,RuPay,1,14.56,2,1393.24,0,0
1789.52,11,Grocery,Visa,1,65.89,5,1223.2,1,0
1017.39,12,Healthcare,RuPay,1,1.31,4,2790.04,1,0
1830.84,12,Travel,RuPay,1,0.74,8,1755.17,1,0
5814.6,21,Retail,Mastercard,1,66.49,5,509.88,3,1
2323.35,7,Entertainment,Visa,0,23.51,3,3332.45,0,0
2813.61,9,Grocery,Visa,0,3.43,8,958.67,0,0
28765.36,4,Online,Amex,1,198.81,16,500,2,1
1180.29,16,Grocery,Visa,0,4.38,3,1204.06,0,0
5172.5,18,Entertainment,Amex,0,5.85,4,2292.49,0,0
1325.79,20,Gas,Amex,1,6.88,3,1645.41,1,0
693.27,11,Restaurant,Mastercard,1,17.1,2,2156.39,0,0
7426.91,11,Retail,RuPay,1,5.95,2,1487.28,0,0
39125.84,23,Online,Mastercard,0,10.6,9,4020.36,2,1
17122.09,10,Online,RuPay,0,87.98,4,1074.61,0,0
6248.18,5,Grocery,RuPay,1,2.01,2,1889.32,0,0
1710.99,7,Grocery,Visa,1,8.59,3,1825.47,0,0
1100.55,9,Online,RuPay,1,,1,1587.97,1,0
2761.08,8,Travel,Amex,1,16.66,5,721.34,0,0
2529.95,17,Grocery,Visa,1,69,1,2188.69,0,0
12285.28,12,Online,Visa,1,27.64,9,545.77,1,1
3870.46,22,Online,Amex,1,9.97,3,7697.87,1,0
1432.19,22,Electronics,Mastercard,1,0.16,4,1497.7,1,0
2317.09,10,Restaurant,RuPay,0,49.85,6,1027,1,0
2346.49,9,Gas,Mastercard,1,0.66,2,3560.01,0,0
1219.11,17,Online,Amex,0,16.72,8,500,0,0
5418.31,21,Travel,RuPay,1,3.61,4,3163.34,0,0
2401.19,12,Travel,Visa,0,12.65,10,3197.92,0,0
3467.01,14,Gas,Visa,0,7.64,4,2007.25,0,0
669.14,23,Online,Mastercard,1,,5,4930.32,0,0
6854.44,21,Grocery,Mastercard,0,13.63,2,3714.46,0,0
15154.49,2,Online,RuPay,0,15.42,3,515.57,0,0
713.55,15,Travel,Mastercard,1,35.42,3,2107.96,0,0
6739.85,21,Online,Mastercard,0,4.38,1,1156.98,0,0
8513.9,8,Electronics,Visa,1,0.32,3,1636.75,0,0
1012.74,11,Online,Mastercard,0,11.2,4,1657.61,0,0
4294.32,13,Grocery,Visa,1,24.23,2,1291.31,0,0
10857.08,12,Electronics,Visa,1,105.77,8,2453.2,,1
,12,Gas,Amex,1,27.41,2,886.17,1,0
1832.19,20,Grocery,Mastercard,0,8.86,5,4945.95,0,0
5837.82,11,Grocery,Mastercard,1,52.53,2,2466.17,0,0
1459.51,13,Restaurant,Amex,1,14.21,3,3205.71,0,0
1177.24,18,Healthcare,Mastercard,1,8.08,2,2074.18,1,0
1030.23,14,Entertainment,Mastercard,1,13.2,5,500,0,0
3338.99,16,Grocery,Visa,1,5.19,2,4637.16,0,0
4013.06,14,Gas,Mastercard,1,15.3,6,2496.21,0,0
2296.29,10,Gas,Mastercard,1,0.79,3,1088.64,0,0
2571.97,15,Online,RuPay,1,3.35,2,1379.58,0,0
1451.08,11,Online,Visa,1,11,3,2772.88,0,0
4508.11,13,Grocery,Visa,1,2.16,0,2632.73,0,0
3059.35,7,Retail,RuPay,1,58.45,3,1627.6,0,0
1215.89,9,Grocery,Amex,0,18.52,4,1083.6,1,0
5221.03,4,Entertainment,RuPay,1,10.12,1,2549.71,0,0
1521.27,6,Travel,Visa,1,46.8,1,795.72,1,0
2868.94,8,Healthcare,RuPay,0,0.88,4,4863.13,0,0
1935.42,8,Gas,Visa,1,13.59,3,1297.62,0,0
1353.8,7,,Amex,1,9.38,4,1428.64,,0
4925.71,13,Travel,Visa,1,5.52,4,727.49,0,0
1238.34,14,Grocery,Visa,1,18.16,4,3550.6,0,0
